TARGET_B,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemCluster,DemAge,DemMedHomeValue,DemPctVeterans,DemMedIncome,StatusCat96NK_E,StatusCat96NK_F,StatusCat96NK_L,StatusCat96NK_N,StatusCat96NK_S,DemHomeOwner_U,DemGender_M,DemGender_U,DemMedIncome_Missing
1,1.1314021114911006,3.0007198150650303,0.09531017980432493,2.312535423847214,2.312535423847214,1.7526720805200082,1.6486586255873816,1.62924053973028,1.8082887711792655,4.796616650559047,19,37,79,7,14,29,1,22,59.0,298900.0,28,53517.0,0,0,0,0,1,0,0,0,0
1,1.1314021114911006,3.095577608523707,0.7419373447293773,2.6461747973841225,2.7788192719904172,2.6925980965432883,2.2027647577118348,2.747270914255491,3.095577608523707,4.86830338551846,13,35,73,6,17,33,1,28,64.5,249000.0,22,73547.0,0,0,0,0,0,0,0,0,1
0,1.1314021114911006,1.62924053973028,0.7419373447293773,1.410986973710262,2.714694743820879,2.5974910105351463,2.312535423847214,2.533696813957432,3.261935314328648,3.8088822465086327,10,29,37,5,15,15,1,44,29.0,126400.0,36,73547.0,0,0,0,0,0,0,0,0,0
0,0.09531017980432493,0.7419373447293773,0.09531017980432493,0.09531017980432493,2.714694743820879,1.1314021114911006,2.2082744135228043,1.1314021114911006,3.2228678461377385,3.40452517175483,11,23,22,4,9,8,0,24,54.0,121400.0,24,73547.0,0,0,0,0,0,0,1,0,0
0,1.410986973710262,1.9600947840472698,0.7419373447293773,1.410986973710262,2.2082744135228043,2.060513531794317,1.8547342683894434,2.0918640616783932,2.7788192719904172,3.8088822465086327,15,34,37,6,15,15,1,15,60.0,95900.0,11,51354.0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,1.1314021114911006,0.09531017980432493,0.09531017980432493,2.714694743820879,2.6224923127405635,2.6224923127405635,2.7788192719904172,2.89591193827178,3.299533727885655,12,26,23,6,13,11,0,24,83.0,89500.0,25,66208.0,0,0,0,1,0,0,0,0,0
1,1.410986973710262,3.0007198150650303,1.1314021114911006,2.4069451083182885,2.312535423847214,2.4292177439274116,2.0731719286662402,2.312535423847214,2.89591193827178,4.692264892839025,6,14,43,2,6,19,1,24,63.5,93700.0,44,53513.457361167966,1,0,0,0,0,1,1,0,1
0,0.7419373447293773,1.62924053973028,0.09531017980432493,1.410986973710262,3.0007198150650303,2.7788192719904172,2.388762789235098,3.0007198150650303,3.0007198150650303,4.144720769547168,13,32,45,6,14,17,0,43,55.5,57300.0,24,45926.0,0,0,0,0,0,1,0,1,1
0,0.09531017980432493,1.8082887711792655,-2.3025850929940455,0.7419373447293773,3.0007198150650303,3.0007198150650303,2.8864752876170416,2.0918640616783932,2.89591193827178,4.701389043728634,13,32,62,6,6,26,0,35,43.0,101900.0,31,78801.0,0,0,0,0,0,0,1,0,0
0,0.7419373447293773,1.1314021114911006,0.09531017980432493,0.09531017980432493,2.312535423847214,2.028148247292285,1.9600947840472698,1.62924053973028,2.7788192719904172,3.0492730404820207,11,18,16,5,8,7,0,35,43.0,101800.0,28,67969.0,0,0,0,1,0,0,0,0,0
0,1.1314021114911006,1.1314021114911006,0.7419373447293773,0.7419373447293773,3.0007198150650303,2.6693093727857793,2.6693093727857793,2.8094026953624978,2.7788192719904172,3.370738174177447,8,23,24,4,12,10,0,22,42.0,92500.0,14,38494.0,0,0,0,0,0,1,0,0,1
0,0.09531017980432493,2.0918640616783932,-2.3025850929940455,0.7419373447293773,2.714694743820879,3.2228678461377385,2.7067159780890733,2.2444261788205138,2.89591193827178,4.220977213155467,13,32,54,6,6,21,0,12,35.0,102800.0,26,82719.0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,2.89591193827178,0.09531017980432493,2.4069451083182885,1.62924053973028,1.62924053973028,1.5727739280625088,1.62924053973028,2.9496883350525844,4.7104306966455844,5,18,50,2,7,19,1,35,77.0,201800.0,32,82719.0,0,0,0,0,1,0,0,0,0
1,1.8082887711792655,3.3357695763397,1.410986973710262,2.8390784635086144,2.312535423847214,2.3608540011180215,2.180417459019838,2.3841650799864684,2.7788192719904172,4.837075242970874,15,35,86,6,17,34,1,17,44.0,78600.0,18,82719.0,0,0,0,0,1,0,0,0,0
1,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,3.2228678461377385,2.714694743820879,2.714694743820879,1.62924053973028,2.714694743820879,3.370738174177447,10,20,20,3,7,7,0,11,45.0,96400.0,29,53513.457361167966,1,0,0,0,0,0,0,0,0
1,1.410986973710262,1.62924053973028,0.7419373447293773,0.7419373447293773,1.8082887711792655,1.9242486522741338,1.9021075263969203,1.8082887711792655,2.714694743820879,3.1822118404966093,13,22,21,5,9,8,1,24,72.0,124500.0,27,53513.457361167966,0,0,0,1,0,1,1,0,0
0,0.7419373447293773,2.312535423847214,0.09531017980432493,1.62924053973028,2.714694743820879,2.714694743820879,2.272125885509337,2.714694743820879,2.89591193827178,4.788324729085938,14,33,62,6,15,25,1,38,47.0,194700.0,28,78656.0,0,0,0,0,0,1,0,0,1
0,0.09531017980432493,2.8390784635086144,-2.3025850929940455,2.0918640616783932,2.714694743820879,2.714694743820879,2.2710944259026746,2.0918640616783932,2.89591193827178,4.455509411433685,12,25,58,5,5,21,1,22,43.0,161000.0,20,78656.0,0,0,0,0,0,0,0,0,0
1,1.62924053973028,3.0007198150650303,1.410986973710262,2.5726122302071057,1.9600947840472698,1.9315214116032136,1.8164520818184264,1.9242486522741338,2.7788192719904172,4.625952725170619,6,14,41,2,6,19,1,22,43.0,161000.0,20,53513.457361167966,1,0,0,0,0,1,0,1,1
1,0.7419373447293773,0.7419373447293773,0.7419373447293773,0.7419373447293773,2.714694743820879,2.533696813957432,2.533696813957432,2.533696813957432,2.7788192719904172,3.1822118404966093,4,9,9,2,5,5,1,22,55.0,161000.0,20,53513.457361167966,1,0,0,0,0,1,1,0,1
1,1.1314021114911006,1.410986973710262,1.1314021114911006,1.410986973710262,3.2228678461377385,2.9139797716817317,2.714694743820879,2.9139797716817317,2.7788192719904172,3.7864597824528,16,32,39,6,14,14,0,22,64.0,95100.0,10,73793.0,0,0,0,0,0,1,0,0,0
1,1.1314021114911006,3.0007198150650303,0.7419373447293773,2.4069451083182885,2.312535423847214,2.151762203259462,2.3693087250369538,2.312535423847214,3.139832617527748,4.86830338551846,13,31,75,6,14,29,1,44,39.0,62100.0,23,56388.0,0,0,0,0,1,1,1,0,0
0,0.7419373447293773,1.9600947840472698,0.09531017980432493,1.1314021114911006,2.714694743820879,2.533696813957432,2.50470927708418,2.312535423847214,2.9496883350525844,4.33204826486764,14,28,50,6,12,18,0,49,34.0,73900.0,16,56388.0,0,0,0,0,0,1,0,0,0
0,0.7419373447293773,1.8082887711792655,0.09531017980432493,0.7419373447293773,2.9496883350525844,2.89591193827178,2.4069451083182885,2.9496883350525844,2.8390784635086144,4.291828366755733,14,29,49,6,12,17,0,13,54.0,86000.0,29,53513.457361167966,0,0,0,0,0,1,0,1,0
0,1.1314021114911006,1.1314021114911006,0.7419373447293773,0.7419373447293773,3.0007198150650303,2.6461747973841225,2.6461747973841225,2.714694743820879,2.8390784635086144,3.529297384289471,12,29,26,6,14,12,0,35,55.0,86000.0,29,60293.0,0,0,0,0,0,0,0,0,0
0,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,2.7788192719904172,2.7788192719904172,11,16,13,4,6,5,0,40,37.0,86400.0,36,43934.0,0,1,0,0,0,1,1,0,0
1,1.62924053973028,1.9600947840472698,1.1314021114911006,1.410986973710262,1.62924053973028,1.8082887711792655,1.8082887711792655,1.9125010869241836,2.9496883350525844,3.9531649487593215,12,31,38,6,14,16,1,44,63.0,60900.0,12,43241.0,0,0,0,0,1,1,0,0,1
1,0.7419373447293773,0.7419373447293773,-2.3025850929940455,-2.3025850929940455,2.7788192719904172,2.5726122302071057,2.5726122302071057,2.028148247292285,2.89591193827178,3.3357695763397,10,23,21,4,4,9,0,35,57.0,89700.0,29,57017.0,0,0,0,0,0,0,0,0,0
1,1.62924053973028,2.5726122302071057,0.09531017980432493,1.410986973710262,1.8082887711792655,1.9315214116032136,1.7561322915849038,1.9600947840472698,3.095577608523707,4.027135812528651,12,34,46,6,17,20,1,39,58.5,68500.0,24,53513.457361167966,0,0,0,0,1,1,0,0,1
0,1.410986973710262,2.6461747973841225,0.7419373447293773,1.8082887711792655,2.312535423847214,2.2353763433005955,1.6845453849209058,2.312535423847214,2.714694743820879,4.804840381116659,13,31,52,6,13,22,1,51,53.0,58000.0,33,42412.0,0,0,0,0,1,0,0,0,0
0,0.09531017980432493,0.09531017980432493,-2.3025850929940455,-2.3025850929940455,2.714694743820879,2.714694743820879,2.714694743820879,2.6619665279224902,2.714694743820879,2.714694743820879,8,10,10,2,2,3,0,46,59.15084489627696,67500.0,26,41189.0,1,0,0,0,0,1,1,0,1
1,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.0007198150650303,2.7788192719904172,2.7788192719904172,12,17,14,5,7,6,0,50,55.5,49700.0,24,40197.0,0,1,0,0,0,1,0,0,1
1,1.1314021114911006,2.8390784635086144,1.1314021114911006,2.2082744135228043,2.312535423847214,1.9125010869241836,1.918392120161421,1.9125010869241836,2.89591193827178,4.144720769547168,13,33,61,5,15,21,1,49,67.0,62100.0,19,40308.0,0,0,0,0,0,1,1,0,0
1,1.410986973710262,1.62924053973028,0.7419373447293773,1.1314021114911006,2.312535423847214,2.5726122302071057,2.740840023925201,2.4069451083182885,2.714694743820879,3.7864597824528,14,35,43,6,16,16,1,17,29.0,54200.0,32,43084.0,0,0,0,0,0,0,1,0,0
1,0.7419373447293773,2.2082744135228043,0.7419373447293773,1.9600947840472698,2.7788192719904172,2.8094026953624978,2.334083760053417,2.8094026953624978,3.1822118404966093,4.6549122778829055,11,29,60,5,14,25,0,42,42.0,87700.0,39,53513.457361167966,0,0,0,0,0,1,0,0,1
0,1.1314021114911006,3.139832617527748,0.09531017980432493,2.312535423847214,2.312535423847214,2.312535423847214,1.8229350866965046,2.312535423847214,3.1822118404966093,4.86830338551846,12,33,74,6,16,32,1,50,46.0,45000.0,23,29767.0,0,0,0,0,1,0,1,0,0
0,1.1314021114911006,2.8390784635086144,0.09531017980432493,1.8082887711792655,1.1314021114911006,2.312535423847214,1.5706970841176697,2.312535423847214,2.89591193827178,4.6549122778829055,13,34,65,6,17,27,1,49,39.0,61700.0,24,53513.457361167966,0,0,0,0,1,1,0,1,0
0,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,3.0007198150650303,2.714694743820879,2.714694743820879,2.312535423847214,2.7788192719904172,3.370738174177447,12,25,23,5,11,10,0,44,52.0,72800.0,30,51138.0,0,0,0,0,0,1,1,0,0
1,0.09531017980432493,1.9600947840472698,0.09531017980432493,1.62924053973028,2.7788192719904172,2.7788192719904172,2.550226115908643,2.7788192719904172,2.714694743820879,4.345103280569283,14,31,54,5,12,19,1,34,54.0,73500.0,29,54339.0,0,0,0,0,0,1,0,0,1
0,1.410986973710262,1.9600947840472698,0.7419373447293773,1.1314021114911006,2.4932054526026954,2.4932054526026954,2.4327357774590905,2.4932054526026954,2.7788192719904172,3.716008121502189,13,33,37,6,16,15,0,40,50.0,82800.0,21,53597.0,0,0,0,0,0,1,0,0,0
1,1.410986973710262,1.9600947840472698,1.1314021114911006,1.62924053973028,3.6913763343125234,3.3178157727231046,2.942331496826876,3.3474449256629084,2.89591193827178,3.8088822465086327,25,46,70,10,20,27,1,25,78.0,83200.0,27,53597.0,0,0,1,0,0,1,0,0,1
1,0.09531017980432493,1.410986973710262,0.09531017980432493,1.1314021114911006,3.0007198150650303,3.0007198150650303,2.4292177439274116,3.0007198150650303,2.8390784635086144,3.9721769282478934,14,31,38,6,14,15,0,34,31.0,106400.0,25,53635.0,0,0,0,0,0,0,0,0,0
0,0.09531017980432493,1.410986973710262,0.09531017980432493,1.1314021114911006,2.714694743820879,2.714694743820879,2.513656063073986,2.714694743820879,2.7788192719904172,4.160444363926624,12,28,45,4,10,14,0,35,47.0,87300.0,24,53513.457361167966,0,0,0,0,0,1,0,0,1
1,1.1314021114911006,1.410986973710262,1.1314021114911006,1.1314021114911006,2.4069451083182885,2.4069451083182885,2.2874714551839976,2.4069451083182885,2.7788192719904172,3.299533727885655,13,27,27,6,13,11,0,15,43.0,85300.0,14,65546.0,0,0,0,0,0,0,0,0,0
0,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,3.2228678461377385,3.2228678461377385,3.2228678461377385,3.2228678461377385,2.7788192719904172,2.7788192719904172,12,16,13,5,7,6,0,25,38.0,92700.0,7,73864.0,0,1,0,0,0,0,1,0,0
0,0.09531017980432493,0.7419373447293773,0.09531017980432493,0.09531017980432493,3.0007198150650303,3.0007198150650303,2.8678989020441064,3.0007198150650303,3.299533727885655,3.4995332823830174,10,25,25,4,10,10,0,35,33.0,86800.0,22,40491.0,0,0,0,0,0,0,1,0,0
0,0.09531017980432493,2.4069451083182885,0.09531017980432493,2.0918640616783932,3.40452517175483,3.40452517175483,2.9780773383152703,3.40452517175483,3.0007198150650303,4.6549122778829055,14,29,71,6,13,26,1,35,49.0,167600.0,24,86922.0,0,0,0,0,0,0,0,0,0
0,1.410986973710262,2.7788192719904172,1.1314021114911006,2.312535423847214,2.4932054526026954,2.451005098112319,2.1077860146889784,2.4362414778067194,3.095577608523707,4.779963476361254,13,35,72,6,17,32,1,35,58.0,188500.0,32,108658.0,0,0,0,0,1,0,0,0,0
1,2.2082744135228043,3.095577608523707,1.9600947840472698,2.4069451083182885,2.714694743820879,2.5974910105351463,2.4553061800117097,2.5726122302071057,1.410986973710262,4.719391330078114,30,50,102,11,22,41,1,24,60.0,161800.0,30,84071.0,0,0,0,0,1,1,0,1,1
0,0.7419373447293773,1.8082887711792655,0.09531017980432493,1.410986973710262,3.0007198150650303,3.0007198150650303,2.8195915758351178,3.0007198150650303,2.89591193827178,4.3054155323020415,13,33,53,6,16,22,0,22,55.5,107700.0,27,84071.0,0,0,0,0,0,0,1,0,1
0,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,3.0007198150650303,3.370738174177447,10,23,21,4,10,9,0,17,32.0,80100.0,30,55991.0,0,0,0,0,0,1,1,0,0
0,1.8082887711792655,1.9600947840472698,1.62924053973028,1.62924053973028,1.9600947840472698,2.2438960966453663,2.1435893615035875,2.2925347571405443,2.9496883350525844,3.55820113047182,12,31,31,6,16,14,1,40,31.0,91200.0,24,55991.0,0,0,0,0,1,0,1,0,0
0,1.410986973710262,1.410986973710262,1.410986973710262,1.410986973710262,2.312535423847214,2.312535423847214,2.312535423847214,2.312535423847214,3.0007198150650303,3.4995332823830174,13,31,31,6,14,12,1,35,31.0,127400.0,24,53513.457361167966,0,0,0,0,0,0,0,0,0
0,0.09531017980432493,0.09531017980432493,-2.3025850929940455,-2.3025850929940455,3.0007198150650303,3.0007198150650303,3.0007198150650303,1.7808670280616312,2.714694743820879,2.714694743820879,8,10,10,3,3,4,0,32,59.0,57400.0,30,25742.0,1,0,0,0,0,0,0,0,0
1,0.7419373447293773,1.9600947840472698,0.09531017980432493,1.410986973710262,3.0492730404820207,3.0492730404820207,2.528125768907977,3.0492730404820207,2.8390784635086144,4.467056883858457,15,33,59,6,14,23,1,11,66.0,77000.0,30,43231.0,0,0,0,0,0,0,0,0,0
0,1.1314021114911006,2.4069451083182885,0.7419373447293773,1.410986973710262,2.312535423847214,2.714694743820879,2.485739636091892,2.747270914255491,1.62924053973028,4.235554730773624,12,34,53,6,17,21,1,32,67.0,56700.0,28,43231.0,0,0,0,0,0,1,0,0,0
1,1.1314021114911006,3.3357695763397,0.7419373447293773,2.8390784635086144,2.312535423847214,1.62924053973028,1.47932922708708,1.62924053973028,1.410986973710262,4.860587297852597,19,37,82,6,14,31,1,40,81.0,65400.0,23,43231.0,0,0,0,0,1,0,0,0,0
0,0.09531017980432493,3.095577608523707,0.09531017980432493,1.62924053973028,2.714694743820879,2.714694743820879,2.489064659936664,2.714694743820879,1.410986973710262,4.991112627607392,18,35,85,7,14,30,0,24,75.0,134800.0,27,57000.0,0,0,0,0,0,1,1,0,0
0,0.7419373447293773,2.4932054526026954,0.7419373447293773,1.9600947840472698,3.0007198150650303,2.89591193827178,2.559550192783766,2.89591193827178,2.8390784635086144,4.616110126026426,20,39,90,6,16,25,1,23,46.0,150400.0,57,57000.0,0,0,0,0,0,0,1,0,0
1,0.7419373447293773,1.410986973710262,0.7419373447293773,1.1314021114911006,3.2228678461377385,3.2228678461377385,3.2228678461377385,3.2228678461377385,2.89591193827178,3.7864597824528,13,34,38,6,17,17,0,24,58.0,96900.0,18,50858.0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,1.62924053973028,2.312535423847214,2.312535423847214,2.714694743820879,3.0007198150650303,3.0492730404820207,11,18,16,4,7,6,0,24,87.0,260200.0,43,50858.0,0,0,0,1,0,0,0,0,0
0,1.1314021114911006,1.62924053973028,0.7419373447293773,0.7419373447293773,2.714694743820879,2.5974910105351463,2.388762789235098,2.533696813957432,2.89591193827178,3.4995332823830174,12,30,30,6,15,13,0,15,40.0,94000.0,15,53513.457361167966,0,0,0,0,0,1,0,0,0
0,0.7419373447293773,3.370738174177447,0.7419373447293773,2.312535423847214,2.312535423847214,2.312535423847214,2.2267833795777636,2.312535423847214,3.095577608523707,4.852811208902689,13,35,80,6,17,34,1,14,63.5,111600.0,26,53513.457361167966,0,0,0,0,1,1,0,0,1
0,0.7419373447293773,0.7419373447293773,-2.3025850929940455,-2.3025850929940455,2.714694743820879,2.533696813957432,2.533696813957432,2.2874714551839976,2.89591193827178,3.3357695763397,12,26,23,5,5,10,0,12,70.0,98800.0,37,72359.0,0,0,0,0,0,0,0,0,0
0,1.410986973710262,2.714694743820879,0.7419373447293773,2.2082744135228043,3.2228678461377385,2.66374994220563,2.740840023925201,2.312535423847214,2.714694743820879,4.86830338551846,13,34,73,6,16,31,1,34,79.0,90900.0,31,67280.0,0,0,0,0,1,0,0,0,0
0,1.410986973710262,3.0007198150650303,0.09531017980432493,2.4069451083182885,3.0007198150650303,3.0007198150650303,2.8213788864092133,3.0007198150650303,2.8390784635086144,4.837075242970874,15,36,75,6,17,30,1,22,55.5,121900.0,18,67280.0,0,0,0,0,1,0,0,1,1
0,1.1314021114911006,1.410986973710262,0.09531017980432493,0.09531017980432493,1.410986973710262,1.860974538249528,1.7227665977411035,1.62924053973028,2.7788192719904172,3.1822118404966093,13,24,21,6,11,9,0,32,59.0,56900.0,18,32482.0,0,0,0,1,0,0,0,0,0
0,1.410986973710262,1.410986973710262,0.09531017980432493,0.09531017980432493,2.6461747973841225,2.2353763433005955,2.2353763433005955,2.4069451083182885,2.9496883350525844,3.4372078191851885,13,27,24,6,12,10,1,32,41.0,48000.0,26,32482.0,0,0,0,0,0,0,0,0,0
1,1.62924053973028,1.9600947840472698,1.1314021114911006,1.410986973710262,2.2082744135228043,2.116255514802552,2.0001277349601105,2.131796772013764,2.7788192719904172,3.716008121502189,13,33,34,6,15,15,0,28,69.0,73200.0,41,49658.0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,2.714694743820879,-2.3025850929940455,2.2082744135228043,2.312535423847214,2.4932054526026954,2.186051276738094,2.6619665279224902,2.7788192719904172,4.837075242970874,12,32,74,5,5,32,1,47,59.15084489627696,45100.0,19,36806.0,0,0,0,0,0,1,0,0,1
0,1.1314021114911006,1.8082887711792655,0.09531017980432493,1.1314021114911006,3.0007198150650303,2.714694743820879,2.2617630984737906,2.312535423847214,3.299533727885655,4.175924549214524,11,30,43,5,14,17,0,47,63.5,53600.0,25,41021.0,0,0,0,0,0,1,1,0,1
0,-2.3025850929940455,2.2082744135228043,-2.3025850929940455,1.410986973710262,3.2228678461377385,-2.3025850929940455,2.7788192719904172,2.0061985799121183,1.8082887711792655,4.443827035579329,23,23,68,8,8,27,1,50,73.0,43700.0,30,53513.457361167966,0,0,0,0,0,1,0,1,0
0,1.1314021114911006,2.714694743820879,0.7419373447293773,2.2082744135228043,3.0007198150650303,3.249211024664274,2.9871959425317045,3.2228678461377385,2.89591193827178,4.763028270603671,13,30,71,5,14,29,1,50,60.0,39600.0,21,28519.0,0,0,0,0,1,0,1,0,1
0,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.2228678461377385,3.2228678461377385,7,17,15,3,7,6,0,39,29.0,58700.0,24,43818.0,0,0,0,1,0,0,1,0,0
1,0.7419373447293773,2.0918640616783932,0.7419373447293773,1.9600947840472698,2.7788192719904172,2.747270914255491,2.5241273629412815,2.747270914255491,3.2228678461377385,4.345103280569283,11,32,60,6,17,22,1,47,64.5,54800.0,30,53513.457361167966,0,0,0,0,0,1,0,1,1
0,0.7419373447293773,2.2082744135228043,-2.3025850929940455,1.8082887711792655,2.714694743820879,2.6100697927420065,2.0918640616783932,2.7788192719904172,2.9496883350525844,4.86830338551846,12,26,61,5,5,24,1,47,67.0,62500.0,27,44461.0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,2.4069451083182885,0.09531017980432493,2.0918640616783932,2.5726122302071057,2.5201129055226197,2.365559892155434,2.5726122302071057,2.7788192719904172,4.812997033190408,13,30,67,6,13,29,1,22,43.0,91500.0,18,59375.0,0,0,0,0,1,1,1,0,0
1,1.62924053973028,2.2082744135228043,1.62924053973028,2.0918640616783932,2.8390784635086144,2.8154087194227095,2.6304489550786583,2.8154087194227095,3.0492730404820207,4.33204826486764,14,32,55,6,16,22,1,22,47.0,99400.0,19,59375.0,0,0,0,0,0,0,1,0,0
0,1.1314021114911006,2.2082744135228043,0.09531017980432493,1.8082887711792655,3.2228678461377385,3.080532875246456,2.7650604558189897,3.0007198150650303,3.299533727885655,4.395682961121367,11,32,58,5,16,23,1,22,61.0,81000.0,34,59375.0,0,0,0,0,0,0,1,0,0
0,0.09531017980432493,1.9600947840472698,-2.3025850929940455,1.62924053973028,3.2228678461377385,3.2228678461377385,2.9036169846461855,2.8678989020441064,2.89591193827178,4.645351975620923,15,29,62,6,6,25,1,47,56.0,59600.0,15,42313.0,0,0,0,0,0,0,0,0,0
