SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE
192519,Consumer loans,11180.97,58455.0,61542.0,0.0,58455.0
184519,Revolving loans,,0.0,0.0,,
412620,Consumer loans,4752.27,28980.0,28611.0,2250.0,28980.0
425287,Revolving loans,29250.0,585000.0,585000.0,,585000.0
237589,Cash loans,35694.0,900000.0,900000.0,,900000.0
387492,Cash loans,,0.0,0.0,,
445479,Consumer loans,1968.255,19750.5,19962.0,1980.0,19750.5
430446,Cash loans,27765.54,144000.0,144000.0,,144000.0
203577,Revolving loans,27000.0,540000.0,540000.0,,540000.0
120309,Consumer loans,7120.98,95175.0,95175.0,0.0,95175.0
446331,Cash loans,6536.34,45000.0,55075.5,,45000.0
273531,Cash loans,5246.01,45000.0,47970.0,0.0,45000.0
180396,Consumer loans,3975.075,30402.0,29596.5,3060.0,30402.0
209599,Revolving loans,38250.0,0.0,765000.0,,
237302,Consumer loans,3125.52,31234.5,28107.0,3127.5,31234.5
272484,Consumer loans,3857.715,31432.5,28282.5,3150.0,31432.5
213542,Cash loans,13362.84,225000.0,312304.5,,225000.0
131174,Consumer loans,7335.0,78583.5,78583.5,0.0,78583.5
207199,Consumer loans,6116.895,59665.5,59665.5,0.0,59665.5
365578,Revolving loans,2250.0,45000.0,45000.0,,45000.0
390321,Revolving loans,2250.0,45000.0,45000.0,,45000.0
105235,Cash loans,18852.435,90000.0,92970.0,,90000.0
351522,Consumer loans,19690.56,130005.0,109152.0,26001.0,130005.0
214084,Cash loans,80166.15,1935000.0,2072925.0,,1935000.0
399136,Cash loans,20320.605,450000.0,512370.0,,450000.0
190292,Cash loans,,0.0,0.0,,
114573,Cash loans,18702.495,135000.0,164223.0,0.0,135000.0
151789,Cash loans,16197.48,450000.0,553950.0,,450000.0
121522,Cash loans,16197.48,450000.0,553950.0,,450000.0
170430,Cash loans,6187.5,225000.0,225000.0,,225000.0
193069,Cash loans,,0.0,0.0,,
295722,Cash loans,8885.25,225000.0,225000.0,,225000.0
445628,Cash loans,,0.0,0.0,,
268164,Consumer loans,5362.2,36630.0,32283.0,6345.0,36630.0
359163,Cash loans,28462.995,225000.0,239850.0,,225000.0
279689,Cash loans,,0.0,0.0,,
256591,Consumer loans,21800.7,199224.0,216319.5,0.0,199224.0
230023,Revolving loans,11250.0,247500.0,225000.0,,247500.0
452564,Consumer loans,3488.58,19345.5,18274.5,1935.0,19345.5
239900,Cash loans,,0.0,0.0,,
244020,Consumer loans,12520.755,110466.0,122130.0,0.0,110466.0
382148,Cash loans,13619.7,135000.0,135000.0,,135000.0
133848,Consumer loans,1838.565,15930.0,15754.5,1593.0,15930.0
300469,Consumer loans,,32800.5,32800.5,0.0,32800.5
284348,Cash loans,14094.72,229500.0,311899.5,,229500.0
384828,Consumer loans,11099.295,95940.0,94558.5,9900.0,95940.0
291896,Consumer loans,14404.005,159282.0,143352.0,15930.0,159282.0
404779,Consumer loans,12665.835,70249.275,66348.0,7028.775,70249.275
373327,Consumer loans,11421.765,44545.5,40090.5,4455.0,44545.5
210624,Cash loans,29576.745,585000.0,654498.0,,585000.0
111598,Cash loans,,0.0,0.0,,
119701,Consumer loans,,94815.0,94815.0,,94815.0
229456,Consumer loans,15917.445,121410.0,144783.0,0.0,121410.0
133340,Cash loans,,0.0,0.0,,
167151,Cash loans,15499.125,135000.0,143910.0,,135000.0
198958,Consumer loans,13046.445,129262.5,129262.5,0.0,129262.5
222151,Consumer loans,4905.18,60751.575,48600.0,12151.575,60751.575
157067,Consumer loans,7439.49,56668.5,62653.5,0.0,56668.5
368237,Cash loans,,0.0,0.0,,
253265,Consumer loans,16492.095,75154.5,88339.5,0.0,75154.5
203652,Cash loans,50737.05,900000.0,952272.0,,900000.0
369371,Cash loans,50658.3,1732500.0,1732500.0,,1732500.0
367127,Consumer loans,13729.5,92641.5,68890.5,27000.0,92641.5
105268,Cash loans,66468.6,1125000.0,1190340.0,,1125000.0
283460,Consumer loans,7261.965,70762.5,70762.5,0.0,70762.5
422095,Cash loans,,0.0,0.0,,
324809,Cash loans,,0.0,0.0,,
379559,Revolving loans,,0.0,0.0,,
346965,Cash loans,8510.805,112500.0,127350.0,,112500.0
427801,Consumer loans,8262.09,101025.0,117027.0,0.0,101025.0
360806,Cash loans,,0.0,0.0,,
316745,Consumer loans,11079.585,108643.5,108643.5,0.0,108643.5
449268,Consumer loans,2263.68,26995.5,18895.5,8100.0,26995.5
247230,Consumer loans,28895.76,232789.5,209506.5,23283.0,232789.5
175840,Cash loans,2912.85,45000.0,45000.0,0.0,45000.0
282955,Cash loans,24160.68,463500.0,518562.0,,463500.0
341304,Cash loans,,0.0,0.0,,
399355,Revolving loans,11250.0,225000.0,225000.0,,225000.0
224485,Consumer loans,7368.705,125541.0,71541.0,54000.0,125541.0
198790,Consumer loans,9258.57,53100.0,66073.5,0.0,53100.0
146014,Consumer loans,7126.02,109665.0,98698.5,10966.5,109665.0
391998,Cash loans,,0.0,0.0,,
314275,Consumer loans,12588.3,134865.0,134865.0,0.0,134865.0
151019,Consumer loans,4427.325,35275.5,32458.5,5292.0,35275.5
250755,Cash loans,,0.0,0.0,,
290295,Consumer loans,,114439.5,114439.5,0.0,114439.5
219336,Consumer loans,6000.885,50940.0,50049.0,5400.0,50940.0
101043,Cash loans,9731.745,49500.0,51133.5,,49500.0
267661,Cash loans,,0.0,0.0,,
249050,Consumer loans,7896.465,45000.0,42637.5,4500.0,45000.0
297112,Revolving loans,20250.0,0.0,405000.0,,
297849,Cash loans,8539.605,67500.0,71955.0,,67500.0
244444,Cash loans,,0.0,0.0,,
263894,Consumer loans,5937.75,35748.0,35748.0,0.0,35748.0
449427,Consumer loans,6920.1,67500.0,67500.0,0.0,67500.0
432015,Cash loans,9638.955,112500.0,148041.0,,112500.0
157141,Cash loans,10939.41,135000.0,161730.0,,135000.0
441655,Consumer loans,9309.51,44550.0,46903.5,0.0,44550.0
228781,Revolving loans,38250.0,0.0,765000.0,,
352868,Revolving loans,22500.0,0.0,450000.0,,
398850,Cash loans,49308.66,900000.0,952272.0,,900000.0
119556,Consumer loans,3108.15,20425.5,19597.5,2043.0,20425.5
193309,Revolving loans,2250.0,45000.0,45000.0,,45000.0
297268,Cash loans,,0.0,0.0,,
420578,Revolving loans,22500.0,0.0,450000.0,,
293325,Consumer loans,5456.655,67275.0,70137.0,6727.5,67275.0
255411,Cash loans,26191.395,450000.0,491580.0,,450000.0
111927,Cash loans,,0.0,0.0,,
150706,Consumer loans,4893.84,53955.0,48559.5,5395.5,53955.0
452428,Revolving loans,9000.0,180000.0,180000.0,,180000.0
383533,Revolving loans,6750.0,135000.0,135000.0,,135000.0
231718,Revolving loans,38250.0,765000.0,765000.0,,765000.0
192822,Consumer loans,18573.885,94500.0,99490.5,0.0,94500.0
171060,Consumer loans,7748.1,68368.5,75586.5,0.0,68368.5
385988,Revolving loans,6750.0,0.0,135000.0,,0.0
283900,Cash loans,21747.825,675000.0,790830.0,,675000.0
177730,Revolving loans,6750.0,135000.0,135000.0,,135000.0
266023,Cash loans,27193.5,450000.0,450000.0,,450000.0
171831,Cash loans,,0.0,0.0,,
393881,Cash loans,8804.25,225000.0,225000.0,,225000.0
377577,Cash loans,,0.0,0.0,,
323997,Consumer loans,9746.325,161910.0,161910.0,0.0,161910.0
171391,Cash loans,16380.54,225000.0,269550.0,,225000.0
350896,Cash loans,8316.225,67500.0,81157.5,,67500.0
276502,Consumer loans,10573.11,71685.0,51619.5,22500.0,71685.0
185823,Cash loans,,0.0,0.0,,
187346,Consumer loans,33971.13,183667.5,191547.0,0.0,183667.5
405053,Cash loans,14455.395,135000.0,182956.5,,135000.0
125223,Cash loans,,0.0,0.0,,
318075,Cash loans,24769.53,315000.0,366142.5,,315000.0
311413,Consumer loans,6723.945,124447.5,149089.5,0.0,124447.5
277697,Cash loans,,0.0,0.0,,
450017,Consumer loans,5549.49,48060.0,53770.5,0.0,48060.0
327906,Cash loans,33776.685,855000.0,941904.0,,855000.0
379087,Revolving loans,4500.0,90000.0,90000.0,,90000.0
379692,Revolving loans,2250.0,45000.0,45000.0,,45000.0
284614,Consumer loans,9542.655,200880.0,252585.0,0.0,200880.0
371512,Cash loans,25157.115,360000.0,393264.0,,360000.0
329695,Cash loans,8465.04,117000.0,178776.0,,117000.0
123246,Consumer loans,8231.265,159304.5,159304.5,0.0,159304.5
430916,Consumer loans,19497.915,612544.5,613669.5,0.0,612544.5
273575,Consumer loans,14133.06,73881.0,77782.5,0.0,73881.0
283323,Revolving loans,38250.0,765000.0,765000.0,,765000.0
320177,Consumer loans,3102.165,22455.0,22455.0,0.0,22455.0
287623,Cash loans,16780.005,229500.0,248130.0,,229500.0
128171,Cash loans,12736.215,112500.0,134136.0,,112500.0
164041,Consumer loans,12342.87,132052.5,130612.5,13207.5,132052.5
356775,Consumer loans,7409.88,57042.0,62689.5,0.0,57042.0
180393,Cash loans,33588.45,585000.0,654498.0,,585000.0
319517,Consumer loans,6929.19,109975.5,114475.5,0.0,109975.5
183809,Cash loans,,0.0,0.0,,
163746,Cash loans,27317.52,229500.0,272088.0,,229500.0
452855,Consumer loans,9020.295,74650.5,73098.0,7465.5,74650.5
293194,Cash loans,,0.0,0.0,,
197235,Cash loans,71162.28,1260000.0,1333179.0,,1260000.0
236746,Consumer loans,2786.805,30514.5,27459.0,3055.5,30514.5
252271,Consumer loans,11440.89,51259.5,42448.5,10255.5,51259.5
261425,Consumer loans,4012.425,21865.5,19678.5,2187.0,21865.5
144094,Consumer loans,12551.76,115965.0,112977.0,11596.5,115965.0
350638,Revolving loans,7875.0,0.0,157500.0,,0.0
251282,Revolving loans,4500.0,90000.0,90000.0,,90000.0
194568,Consumer loans,6884.55,158850.0,158850.0,0.0,158850.0
197134,Consumer loans,6152.985,162864.0,162864.0,0.0,162864.0
329104,Consumer loans,4863.375,24745.5,26050.5,0.0,24745.5
403801,Revolving loans,2250.0,45000.0,45000.0,,45000.0
367672,Consumer loans,4819.32,45886.5,41296.5,4590.0,45886.5
287328,Consumer loans,3140.19,29340.0,26190.0,3150.0,29340.0
204277,Consumer loans,2973.51,28710.0,31554.0,0.0,28710.0
270858,Cash loans,30205.35,450000.0,491580.0,,450000.0
338023,Cash loans,24482.34,517500.0,589225.5,,517500.0
115547,Cash loans,,0.0,0.0,,
299292,Cash loans,,0.0,0.0,,
178056,Revolving loans,,0.0,0.0,,
131715,Cash loans,10425.105,157500.0,201334.5,,157500.0
441821,Cash loans,20649.915,589500.0,706221.0,,589500.0
168677,Consumer loans,6218.055,54220.5,53604.0,5445.0,54220.5
104580,Consumer loans,22047.795,78877.35,81652.5,1.35,78877.35
392503,Consumer loans,18697.05,191331.0,186970.5,19134.0,191331.0
276969,Consumer loans,,110245.5,110245.5,,110245.5
260311,Consumer loans,8482.77,35950.5,41602.5,3595.5,35950.5
109554,Cash loans,17887.5,225000.0,225000.0,0.0,225000.0
219223,Cash loans,24096.33,225000.0,239850.0,,225000.0
192105,Consumer loans,2487.645,25348.5,28359.0,0.0,25348.5
428486,Consumer loans,4420.485,35955.0,35361.0,7191.0,35955.0
282378,Cash loans,,0.0,0.0,,
303902,Revolving loans,,0.0,0.0,,
301785,Consumer loans,,42664.5,42664.5,0.0,42664.5
122123,XNA,,0.0,0.0,,
125567,Cash loans,17079.255,135000.0,143910.0,,135000.0
236377,Consumer loans,3865.725,31581.0,28341.0,3240.0,31581.0
235008,Revolving loans,12375.0,247500.0,247500.0,,247500.0
185938,Cash loans,,0.0,0.0,,
130921,Consumer loans,21504.285,184220.595,178015.5,18422.595,184220.595
292375,Consumer loans,5755.095,35226.0,29574.0,7047.0,35226.0
340017,Cash loans,,0.0,0.0,,0.0
101815,Revolving loans,,0.0,0.0,,
249229,Consumer loans,3186.54,28971.0,28656.0,2898.0,28971.0
269718,Revolving loans,,0.0,0.0,,
198395,Cash loans,7660.575,90000.0,98910.0,,90000.0
183616,Cash loans,35927.325,180000.0,185940.0,,180000.0
421139,Cash loans,13794.75,135000.0,143910.0,,135000.0
289219,Cash loans,27568.53,360000.0,393264.0,,360000.0
160781,Cash loans,48433.14,679500.0,719860.5,,679500.0
324485,Consumer loans,19083.105,369112.5,369112.5,0.0,369112.5
339367,Cash loans,14487.03,139500.0,148707.0,,139500.0
105635,Consumer loans,4712.535,24471.0,23112.0,2448.0,24471.0
453984,Cash loans,13830.3,292500.0,414517.5,,292500.0
388461,Cash loans,,0.0,0.0,,
265452,Cash loans,,0.0,0.0,,
406407,Cash loans,,0.0,0.0,,
136070,Cash loans,40005.675,1183500.0,1511568.0,,1183500.0
197912,Cash loans,,0.0,0.0,,
442706,Consumer loans,6127.065,45450.0,54126.0,2295.0,45450.0
307426,Revolving loans,11250.0,225000.0,225000.0,,225000.0
232465,Cash loans,,0.0,0.0,,
393929,Consumer loans,3512.7,23350.5,19602.0,4671.0,23350.5
324503,Consumer loans,23373.45,132300.0,132300.0,0.0,132300.0
301899,Consumer loans,8670.24,163350.0,192244.5,0.0,163350.0
264819,Cash loans,,0.0,0.0,,
177938,Consumer loans,5377.455,35055.0,35055.0,0.0,35055.0
274196,Cash loans,,0.0,0.0,,
183134,Consumer loans,,134550.0,134550.0,0.0,134550.0
164598,Cash loans,41692.68,1125000.0,1288350.0,,1125000.0
165003,Consumer loans,13366.035,160200.0,182007.0,0.0,160200.0
232665,Consumer loans,5395.545,49099.5,49099.5,0.0,49099.5
131139,Cash loans,74201.805,337500.0,386649.0,,337500.0
319952,Consumer loans,,76905.0,76905.0,0.0,76905.0
428202,Cash loans,81881.235,1755000.0,1859247.0,,1755000.0
333381,Cash loans,23751.0,450000.0,450000.0,,450000.0
114625,Consumer loans,5192.865,50634.0,50382.0,5062.5,50634.0
349729,Consumer loans,15615.18,117378.0,131728.5,0.0,117378.0
180727,Revolving loans,5625.0,0.0,112500.0,,
153959,Revolving loans,4500.0,90000.0,90000.0,,90000.0
393052,Consumer loans,9131.895,75964.5,74002.5,7600.5,75964.5
137776,Consumer loans,30298.545,462150.0,462150.0,0.0,462150.0
135562,Cash loans,,0.0,0.0,,
113033,Cash loans,13363.965,135000.0,170176.5,,135000.0
365718,Consumer loans,,135000.0,135000.0,,135000.0
402413,Cash loans,,0.0,0.0,,
330873,Consumer loans,7345.305,86355.0,103455.0,0.0,86355.0
232796,Consumer loans,5393.475,27270.0,28890.0,0.0,27270.0
231826,Cash loans,,0.0,0.0,,
365214,Cash loans,17495.55,270000.0,299223.0,,270000.0
194198,Revolving loans,38250.0,0.0,765000.0,,
298921,Cash loans,,0.0,0.0,,
101819,Consumer loans,7719.975,64080.0,54751.5,13500.0,64080.0
376767,Consumer loans,7195.455,76572.0,68913.0,7659.0,76572.0
393938,Consumer loans,14097.6,130248.0,126891.0,13027.5,130248.0
404019,Cash loans,10332.72,90000.0,95940.0,,90000.0
328832,Consumer loans,6795.945,67905.0,61114.5,6790.5,67905.0
404988,Cash loans,,0.0,0.0,,
144193,Consumer loans,26780.58,267840.0,285516.0,0.0,267840.0
317211,Cash loans,44964.0,450000.0,450000.0,,450000.0
193605,Consumer loans,,132660.0,132660.0,,132660.0
169278,Cash loans,,0.0,0.0,,
428292,Consumer loans,16059.285,90900.0,90900.0,0.0,90900.0
282991,Cash loans,45717.795,675000.0,732915.0,,675000.0
352354,Cash loans,53671.5,1350000.0,1350000.0,,1350000.0
388262,Consumer loans,9065.79,64251.0,72733.5,0.0,64251.0
320735,Consumer loans,7429.95,68580.0,68580.0,0.0,68580.0
381846,Consumer loans,7492.5,138707.055,163237.5,3.555,138707.055
131915,Consumer loans,6905.655,59427.0,55467.0,8955.0,59427.0
421728,Consumer loans,14492.16,115830.0,106560.0,9270.0,115830.0
114699,Revolving loans,,0.0,0.0,,
243335,Consumer loans,5295.06,38952.0,42381.0,0.0,38952.0
409624,Consumer loans,11433.06,73746.0,70749.0,7375.5,73746.0
154103,Consumer loans,10391.265,53955.0,50962.5,5395.5,53955.0
289854,Revolving loans,4500.0,90000.0,90000.0,,90000.0
428559,Consumer loans,9780.12,114570.0,96489.0,28665.0,114570.0
234861,Cash loans,21179.7,180000.0,191880.0,,180000.0
387643,Consumer loans,9695.835,128691.0,147802.5,0.0,128691.0
447743,Cash loans,,0.0,0.0,,
124142,Consumer loans,2241.72,17671.5,14134.5,3537.0,17671.5
332935,Cash loans,11516.67,90000.0,95940.0,,90000.0
118989,Cash loans,27017.19,373500.0,412942.5,,373500.0
395062,Consumer loans,11996.82,107550.0,107982.0,10755.0,107550.0
107310,Consumer loans,,330930.0,330930.0,,330930.0
139065,Cash loans,,0.0,0.0,,
171131,Cash loans,11529.99,112500.0,134775.0,,112500.0
412416,Revolving loans,2250.0,45000.0,45000.0,,45000.0
360127,Revolving loans,12375.0,247500.0,247500.0,,247500.0
199340,Cash loans,,0.0,0.0,,
244674,Cash loans,,0.0,0.0,,
332934,Consumer loans,5571.81,21037.5,19557.0,2106.0,21037.5
436357,Consumer loans,18055.71,180576.0,162517.5,18058.5,180576.0
328787,Cash loans,16072.11,157500.0,167895.0,,157500.0
343964,Consumer loans,26304.885,401233.5,401233.5,0.0,401233.5
274972,Consumer loans,10140.12,81450.0,79758.0,8145.0,81450.0
241484,Consumer loans,7982.685,48285.0,48883.5,2430.0,48285.0
398281,Consumer loans,64551.15,670401.0,629644.5,67041.0,670401.0
244119,Consumer loans,7893.675,72855.0,68049.0,10935.0,72855.0
100901,Consumer loans,9886.68,129838.5,135360.0,12987.0,129838.5
292496,Consumer loans,12413.025,119367.0,135121.5,0.0,119367.0
101763,Consumer loans,7332.12,38655.0,35959.5,4500.0,38655.0
160247,Consumer loans,4142.295,16155.0,14539.5,1615.5,16155.0
364842,Consumer loans,11624.94,114750.0,126868.5,0.0,114750.0
416721,Revolving loans,45000.0,900000.0,900000.0,,900000.0
254318,Cash loans,28595.88,225000.0,239850.0,,225000.0
186483,Revolving loans,,0.0,0.0,,
282065,Cash loans,21289.725,337500.0,392076.0,,337500.0
282656,Cash loans,54783.27,675000.0,748507.5,,675000.0
383388,Cash loans,33366.15,904500.0,1009566.0,,904500.0
207049,Consumer loans,14560.785,78691.5,70821.0,7870.5,78691.5
416807,Revolving loans,3375.0,67500.0,67500.0,,67500.0
438479,Revolving loans,4500.0,90000.0,90000.0,,90000.0
389511,Consumer loans,4620.78,24066.0,22662.0,2475.0,24066.0
169286,Cash loans,38333.7,1260000.0,1260000.0,,1260000.0
191298,Consumer loans,36635.085,198832.5,207364.5,0.0,198832.5
252618,Consumer loans,9895.77,98950.5,89055.0,9895.5,98950.5
161284,Revolving loans,,0.0,0.0,,
414746,Consumer loans,2014.47,15705.0,17262.0,0.0,15705.0
408347,Cash loans,25834.5,450000.0,450000.0,,450000.0
393578,Consumer loans,25915.275,217332.0,210010.5,21735.0,217332.0
428213,Cash loans,13681.575,135000.0,170635.5,,135000.0
199917,Cash loans,13747.77,180000.0,203760.0,,180000.0
350548,Consumer loans,8574.21,66006.0,72540.0,0.0,66006.0
191524,Consumer loans,13550.175,258043.5,297553.5,0.0,258043.5
328769,Consumer loans,3766.41,90405.0,80824.5,9580.5,90405.0
250527,Cash loans,26123.04,337500.0,384277.5,,337500.0
157045,Consumer loans,3655.845,21141.0,19966.5,2115.0,21141.0
287972,Cash loans,33050.34,279000.0,330768.0,,279000.0
184384,Cash loans,44214.255,900000.0,978408.0,,900000.0
232914,Revolving loans,2250.0,45000.0,45000.0,,45000.0
109380,Consumer loans,3195.45,35505.0,28404.0,7101.0,35505.0
238188,Cash loans,33864.03,270000.0,322330.5,,270000.0
365102,Cash loans,30870.0,157500.0,157500.0,0.0,157500.0
176041,Cash loans,,0.0,0.0,,
172205,Cash loans,16380.54,225000.0,269550.0,,225000.0
354767,Revolving loans,,0.0,0.0,,
389463,Cash loans,15880.905,225000.0,284400.0,,225000.0
131485,Cash loans,9830.97,90000.0,95940.0,,90000.0
344497,Cash loans,,0.0,0.0,,
163899,Consumer loans,5076.225,27291.6,28728.0,3.6,27291.6
394440,Consumer loans,4297.905,92506.5,92506.5,0.0,92506.5
246189,Cash loans,14585.895,292500.0,347904.0,,292500.0
177455,Consumer loans,5966.505,98995.5,106735.5,9900.0,98995.5
134813,Consumer loans,11380.86,112815.0,56565.0,56250.0,112815.0
272179,Cash loans,48331.35,675000.0,826600.5,,675000.0
445800,Consumer loans,3736.8,31896.0,27396.0,4500.0,31896.0
247543,Cash loans,38133.0,900000.0,900000.0,,900000.0
443536,Consumer loans,12706.695,111874.5,111874.5,0.0,111874.5
115345,Consumer loans,12696.03,113112.0,125055.0,0.0,113112.0
418204,Revolving loans,2250.0,45000.0,45000.0,,45000.0
323793,Cash loans,27913.455,450000.0,533160.0,,450000.0
296744,Consumer loans,10176.12,116910.0,102789.0,23382.0,116910.0
335760,Consumer loans,4495.05,44955.0,40459.5,4495.5,44955.0
305962,Cash loans,16164.0,450000.0,450000.0,,450000.0
268880,Consumer loans,13622.04,389092.5,350181.0,38911.5,389092.5
316098,Cash loans,39335.085,697500.0,769315.5,,697500.0
296604,Cash loans,67082.4,1260000.0,1260000.0,,1260000.0
442518,Cash loans,20750.58,450000.0,533160.0,,450000.0
338758,Revolving loans,11250.0,225000.0,225000.0,,225000.0
330924,Consumer loans,5382.135,33511.5,28399.5,6705.0,33511.5
424070,Consumer loans,8094.915,40500.0,43069.5,4050.0,40500.0
347409,Consumer loans,12370.68,139545.0,139545.0,0.0,139545.0
191509,Cash loans,,0.0,0.0,,
229187,Cash loans,,0.0,0.0,,
158147,Cash loans,40804.065,675000.0,838899.0,,675000.0
195254,Revolving loans,3375.0,0.0,67500.0,,
379053,Consumer loans,2850.12,20655.0,24570.0,1125.0,20655.0
167043,Consumer loans,14800.725,125910.0,125910.0,0.0,125910.0
214828,Cash loans,,0.0,0.0,,
134514,Cash loans,17365.5,337500.0,384277.5,,337500.0
404763,Consumer loans,1791.81,15525.0,15354.0,1552.5,15525.0
337388,Consumer loans,12823.875,103851.0,116644.5,0.0,103851.0
276865,Revolving loans,45000.0,900000.0,900000.0,,900000.0
407568,Consumer loans,18952.11,189540.0,170586.0,18954.0,189540.0
435873,Consumer loans,9454.995,67455.0,69318.0,6750.0,67455.0
328496,Cash loans,13431.6,112500.0,119925.0,0.0,112500.0
432721,Cash loans,,0.0,0.0,,
394550,Cash loans,,0.0,0.0,,
391094,Cash loans,26217.54,675000.0,808650.0,,675000.0
202663,Consumer loans,8318.07,63441.0,73431.0,0.0,63441.0
277181,Consumer loans,11000.925,114399.0,115092.0,11443.5,114399.0
417754,Consumer loans,7185.375,83227.5,73611.0,16645.5,83227.5
379509,Consumer loans,5241.015,25641.0,26995.5,0.0,25641.0
332917,Cash loans,10073.97,112500.0,123637.5,0.0,112500.0
274196,Cash loans,,0.0,0.0,,
422222,Cash loans,,0.0,0.0,,
421683,Consumer loans,14609.295,159525.0,159525.0,0.0,159525.0
361268,Cash loans,21699.72,180000.0,191880.0,0.0,180000.0
122070,Revolving loans,,0.0,0.0,,
449918,Cash loans,55380.6,1800000.0,2013840.0,,1800000.0
265766,Consumer loans,40492.305,405000.0,364500.0,40500.0,405000.0
446715,Consumer loans,8087.4,48060.0,48690.0,2385.0,48060.0
136457,Consumer loans,8723.205,68382.0,74398.5,0.0,68382.0
196296,Cash loans,,0.0,0.0,,
360930,Revolving loans,11250.0,225000.0,225000.0,,225000.0
